biomass_taro_future_ssp126,duration_taro_future_ssp126,duration_tef_historical_ssp370,duration_soybean_future_ssp370,yield_fonio_future_ssp370,yield_fonio_future_ssp126,duration_taro_future_ssp370,duration_tomato_historical_ssp370,duration_tef_future_ssp370,biomass_taro_historical_ssp370,duration_fonio_historical_ssp370,yield_groundnut_historical_ssp370,biomass_sesame_historical_ssp370,duration_soybean_historical_ssp370,yield_tomato_future_ssp370,biomass_sesame_future_ssp370,biomass_sesame_future_ssp126,yield_taro_future_ssp126,duration_cowpea_future_ssp126,biomass_tef_future_ssp370,biomass_groundnut_future_ssp126,biomass_tomato_historical_ssp370,yield_maize_future_ssp370,yield_maize_historical_ssp370,duration_tomato_future_ssp370,biomass_groundnut_historical_ssp370,biomass_maize_future_ssp370,biomass_sorghum_historical_ssp370,yield_tomato_future_ssp126,yield_tomato_historical_ssp370,yield_sesame_historical_ssp370,yield_sorghum_historical_ssp370,biomass_fonio_future_ssp126,biomass_cowpea_future_ssp370,duration_fonio_future_ssp126,duration_cowpea_future_ssp370,yield_tef_future_ssp370,duration_sesame_historical_ssp370,yield_soybean_future_ssp370,duration_tef_future_ssp126,yield_sesame_future_ssp126,yield_tef_future_ssp126,yield_maize_future_ssp126,yield_groundnut_future_ssp126,biomass_tomato_future_ssp370,yield_tef_historical_ssp370,biomass_soybean_future_ssp126,biomass_tef_future_ssp126,biomass_groundnut_future_ssp370,duration_sesame_future_ssp126,yield_soybean_historical_ssp370,duration_cowpea_historical_ssp370,yield_taro_historical_ssp370,duration_groundnut_future_ssp370,yield_sorghum_future_ssp370,duration_taro_historical_ssp370,biomass_soybean_historical_ssp370,duration_groundnut_historical_ssp370,biomass_fonio_future_ssp370,yield_fonio_historical_ssp370,duration_maize_historical_ssp370,yield_cowpea_future_ssp126,biomass_tef_historical_ssp370,duration_sorghum_future_ssp370,duration_sorghum_historical_ssp370,duration_sorghum_future_ssp126,biomass_sorghum_future_ssp370,yield_sorghum_future_ssp126,duration_maize_future_ssp370,biomass_taro_future_ssp370,duration_tomato_future_ssp126,biomass_cowpea_future_ssp126,duration_fonio_future_ssp370,biomass_tomato_future_ssp126,yield_cowpea_future_ssp370,yield_cowpea_historical_ssp370,yield_soybean_future_ssp126,duration_sesame_future_ssp370,yield_taro_future_ssp370,yield_groundnut_future_ssp370,duration_groundnut_future_ssp126,duration_maize_future_ssp126,biomass_maize_future_ssp126,biomass_fonio_historical_ssp370,duration_soybean_future_ssp126,biomass_maize_historical_ssp370,biomass_sorghum_future_ssp126,biomass_soybean_future_ssp370,yield_sesame_future_ssp370,biomass_cowpea_historical_ssp370,id
,,51.466,,764.45,711.025,,50.6,49.042,,64.683,2092.658,2144.817,,37.267,2589.942,2404.5,,34.684,6908.883,6644.666,195.034,,,42.4,5978.892,,1628.884,80.075,99.475,429.008,553.825,2962.617,483.934,62.633,32.717,1312.683,73.125,,49.333,480.85,1279.142,,2325.65,73,1225.408,,6732.184,7561.092,70.517,,39.783,,92.35,552.317,,,106.917,3185.083,636.883,,279.217,6449.508,49.225,54.317,51.2,1624.533,559.133,,,44.316,558.45,61.842,156.85,242.008,355.616,,69.575,,2646.391,94.183,,,2653.734,,,1644.425,,518.008,711.217,"6322"
,,51.842,,727.375,700.375,,51.516,49.258,,65.109,2066.4,2107.359,,34.683,2482.108,2374.917,,35.333,6834.575,6569.75,192.133,,,43.067,5904.067,,1561.267,86.217,98,421.483,530.833,2918.45,497.242,63.058,33.025,1298.558,73.683,,49.625,474.942,1270.867,,2299.434,67.842,1211.133,,6688.567,7391.392,71.108,,40.242,,92.683,527.2,,,108.508,3030.734,625.375,,297.517,6374.4,49.042,54.225,51.333,1550.65,547.625,,,45.316,595.033,61.984,168.991,248.642,361.675,,69.875,,2586.992,95.183,,,2605.608,,,1610.716,,496.442,723.283,"6323"
,,51.558,,744.375,729.567,,50.034,48.917,,64.575,,2165.433,,22.442,2534.65,2462.133,,33.967,6850.459,,117.125,,,42.05,,,1579.442,61.133,59.65,433.083,536.942,3039.65,430.3,62.775,31.642,1301.575,72.942,,49.35,492.425,1273.642,,,43.933,1219.483,,6703.392,,70.475,,38.317,,,507.284,,,,3101.492,645.25,,262.033,6418.408,47.967,53.742,50.742,1492.033,543.042,,,44.292,524.125,61.65,119.767,215.108,309.483,,69.275,,,,,,2688.517,,,1597.225,,506.933,618.967,"6324"
,,,,797.842,777.066,,48.109,,,64.492,,2309.109,,19.767,2700.6,2616.6,,,,,133.358,,,40.834,,,1623.867,51.617,67.967,461.775,552.142,3237.884,,62.467,,,72.775,,,523.317,,,,38.55,,,,,70.175,,,,,489.367,,,,3324.4,689.916,,,,46.675,53.517,49.792,1439.292,534.584,,,42.966,,61.392,101.275,,,,68.883,,,,,,2874.65,,,1572.275,,540.142,,"6325"
,,,,,,,48.158,,,,,1626.375,,9.992,1926.125,1853.316,,,,,60.417,,,40.892,,,773.608,34.492,30.983,325.3,263.025,,,,,,69.833,,,370.691,,,,19.05,,,,,67.658,,,,,236.7,,,,,,,,,39.242,44.758,41.492,696.216,258.65,,,42.966,,,67.017,,,,66.783,,,,,,,,,760.95,,385.225,,"6326"
,,,,,,,,,,,,1374.608,,,1700.666,1570.742,,30.033,,,,,,,,,613.825,,,274.933,208.7,,244.683,,28.017,,67.733,,,314.158,,,,,,,,,65.408,,33.917,,,187.667,,,,,,,151.291,,37.05,42.442,39.042,551.758,199.358,,,,302.592,,,122.384,176.958,,64.842,,,,,,,,,586.433,,340.15,353.892,"6327"
,,,,,,,,,,,,1332.992,,,1589.95,1487.15,,27.8,,,,,,,,,507.825,,,266.592,172.708,,184.483,,26.092,,66.233,,,297.433,,,,,,,,,63.817,,31.35,,,148.575,,,,,,,109.1,,34.484,40.325,36.584,436.992,154.833,,,,218.283,,,92.275,130.667,,63.15,,,,,,,,,455.45,,317.967,261.284,"6328"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6329"
,,,,,,,,,,,,,,,,,,,,,,52.458,98.442,,,154.242,,,,,,,,,,,,,,,,60.225,,,,,,,,,,,,,,,,,,34.7,,,,,,,,28.575,,,,,,,,,,,,,30.458,177.266,,,289.492,,,,,"6330"
234.4,44.108,,,,,42.625,,,261.258,,,,,,,,140.608,,,,,37.742,79.734,,,111.05,721.067,,,,245.15,,,,,,,,,,,53.783,,,,,,,,,,156.716,,186.125,48.492,,,,,33.192,,,35.25,43.066,38.1,547.483,199.033,27.558,208.533,,,,,,,,,125.142,,,29.416,158.166,,,234.558,585.375,,,,"6331"
,,,,,,,,,,,,,,,,,,,,,,45.467,92.533,,,133.65,835.342,,,,284.017,,,,,,,,,,,62.766,,,,,,,,,,,,207.433,,,,,,33.308,,,36.042,44.308,39.017,610.142,224.908,27.6,,,,,,,,,,,,,29.475,184.608,,,272.234,661.516,,,,"6332"
,,,,,,,,,,,,,,,,,,,,,,,,,,,985.383,,,,335.042,,,,,,,,,,,,,,,,,,,,,,,231.558,,,,,,,,,36.817,45.683,40.1,681.125,265.616,,,,,,,,,,,,,,,,,,,781.292,,,,"6333"
,,,,,,,,,,,,,,,,,,,,,,55.375,98.066,,,162.917,,,,,,,,,,,,,,,,70.6,,,,,,,,,,,,,,,,,,31.792,,,,,,,,26.434,,,,,,,,,,,,,28.3,207.608,,,288.366,,,,,"6334"
,,,,,,,,,,,,,,,,,,,,,,25.142,52.375,,,73.792,,,,,,,,,,,,,,,,28.25,,,,,,,,,,,,,,,,,,31.45,,,,,,,,26.275,,,,,,,,,,,,,27.95,82.908,,,153.9,,,,,"6335"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6336"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6337"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6338"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6339"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6340"
,,,,,,,,,,,252.658,,,,,,,,,420.55,,,,,721.958,,983.983,,,,334.542,,,,,,,,,,,,147.2,,,,,238.984,,,,,52.508,280.55,,,74.367,,,,,,41.892,48.158,44.95,825.117,322.433,,,,,,,,,,,,83.684,59.042,,,,,,948.275,,,,"6341"
,,,,,,,,,,,126.308,,,,,,,,,195.4,,,,,360.958,,797.192,,,,271.017,,,,,,,,,,,,68.383,,,,,114.775,,,,,46.875,210.692,,,64.342,,,,,,38.134,44.642,41.175,619.617,250.533,,,,,,,,,,,,40.175,52.025,,,,,,736.825,,,,"6342"
205.7,42.9,,,,,41.516,,,260.117,,511.967,,,,,,123.45,,,752.417,,939.608,1404.867,,1462.858,2763.533,1723.116,,,,585.833,,,,,,,,,,,1113.767,263.366,,,,,429.808,,,,156.075,55.858,529.692,47.292,,80.583,,,59.975,,,51.242,57.067,53.908,1557.825,567.55,50.083,190.675,,,,,,,,,114.35,150.417,62.9,53.308,3275.792,,,4131.925,1669.325,,,,"6343"
366.808,43.725,,,,,42.275,,,469.667,,844.075,,,,,,220.067,,,1396.9,,1285.666,2099.458,,2411.592,3781.483,2705.5,,,,919.934,,,,,,,,,,,1569.858,488.917,,,,,952.783,,,,281.775,60.084,774.167,48.475,,86.675,,,64.641,,,57.225,64.05,59.992,2276.883,842.616,53.666,333.442,,,,,,,,,200.075,333.4,67.525,57.017,4617.158,,,6174.883,2478.234,,,,"6344"
,,,,,,,,,,,2037.867,,,,,,,,,3950.125,,2426.367,3280.983,,5822.375,7136.334,3125.125,,,,1062.533,,,,,,,,,,,2823.408,1382.592,,,,,3106.025,,,,,82.642,1092.742,,,111.392,,,72.292,,,65.342,69.383,67.025,3213.983,1117.1,65.25,,,,,,,,,,,1087.108,92.275,67.858,8304.142,,,9649.842,3285.567,,,,"6345"
,,,,,,,,,,,2787.358,,,,,,,,,5812.125,,,,,7963.925,,3295.583,,,,1120.458,,,,,,,,,,,,2034.25,,,,,4905.658,,,,,93.75,1160.625,,,120.717,,,,,,66.617,70.8,68.117,3413.608,1180.775,,,,,,,,,,,,1716.992,102.55,,,,,,3472.908,,,,"6346"
,,,,,,,83.658,,,,3337.116,3338.45,,319.983,3603.483,3602.492,,,,8498.808,1268.425,,,62.65,9534.617,,3374.266,309.492,646.9,667.684,1147.192,,,,,,88.558,,,720.516,,,2974.558,627.467,,,,7092.667,84.017,,,,108.85,1238.267,,,134.016,,,,,,68.525,72.45,69.75,3641.95,1229.692,,,65.942,,,606.816,,,,81.917,,2482.4,117.983,,,,,,3616.7,,720.675,,"6347"
,,,,,,,82.958,,,,3461.25,3464.758,,318.342,3715.608,3711.875,,,,8777.575,1241.467,,,62.6,9889.358,,3256.058,354.358,633.15,692.966,1107.075,,,,,,87.65,,,742.408,,,3072.192,624.167,,,,7032.117,82.992,,,,107.925,1098.358,,,134.284,,,,,,65.675,71.167,67.842,3230.567,1132.075,,,66.133,,,694.8,,,,80.942,,2461.25,117.517,,,,,,3329.65,,743.133,,"6348"
,,,,,,,69.808,,,,2698.483,2954.284,,159.95,3222.558,3268.242,,,,5944.767,525.042,,,55.3,7710.05,,2928.984,168.05,267.733,590.892,995.809,,,,,,82,,,653.666,,,2080.666,313.658,,,,4287.684,78.2,,,,91.525,997.425,,,120.667,,,,,,61.558,66.492,63.9,2933.692,1031.325,,,58.192,,,329.492,,,,76.167,,1500.692,102.508,,,,,,3033.317,,644.567,,"6349"
,,,,,,,73.334,,,,2381.342,2578.675,,188.183,2875.925,2940.925,,,,5961.117,575.475,,,57.283,6803.9,,2538.892,186.4,293.483,515.758,863.208,,,,,,81.958,,,588.2,,,2086.425,368.85,,,,4300.508,78.584,,,,95.017,908.441,,,123.175,,,,,,60.883,64.95,62.892,2671.992,932.45,,,60.708,,,365.55,,,,76.508,,1505.167,105.467,,,,,,2742.534,,575.2,,"6350"
,,,,,,,90.458,,,,1813.15,1968.3,,231.683,2251.742,2359.434,,,,5912.084,1088.716,,,65.675,5180.425,,1932.342,267.992,555.242,393.683,656.967,,,,,,83.492,,,471.908,,,2069.225,454.292,,,,4653.475,81.166,,,,109.634,734.833,,,135.792,,,,,,60.275,63.192,62.208,2161.258,783.417,,,71.858,,,525.408,,,,78.683,,1628.725,120.375,,,,,,2304.25,,450.333,,"6351"
,,,,,,,77.5,,,,1317.483,1616.808,,138.3,1894.692,1976.9,,,,3984.717,364.65,,,58.975,3764.333,,1467.092,90.325,185.966,323.358,498.792,,,,,,77.983,,,395.408,,,1394.642,271.267,,,,2833,75.925,,,,96.108,560.816,,,125,,,,,,54.617,57.567,56.666,1649.542,615.483,,,63.808,,,177.075,,,,73.608,,991.6,107.483,,,,,,1810.4,,378.958,,"6352"
,,,,,,,,,,,1001.7,,,,,,,,,2907.416,,,,,2862.083,,,,,,,,,,,,,,,,,,1017.608,,,,,1901.966,,,,,87.792,,,,118.9,,,,,,,,,,,,,,,,,,,,,,665.725,99.892,,,,,,,,,,"6353"
,,,,,,,,,,,860.5,,,,,,,,,2581.825,,,,,2458.584,,,,,,,,,,,,,,,,,,903.625,,,,,1754.375,,,,,86,,,,117.042,,,,,,,,,,,,,,,,,,,,,,614.042,98.192,,,,,,,,,,"6354"
,,,,,,,,,,,536.292,,,,,,,,,1314.908,,,,,1532.217,,,,,,,,,,,,,,,,,,460.234,,,,,723.042,,,,,70.842,,,,100.825,,,,,,,,,,,,,,,,,,,,,,253.092,81.45,,,,,,,,,,"6355"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6356"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6357"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6358"
,,,,,,,57.908,,,,495.3,1411.317,,28.5,1519.05,1693.3,,,,1094.858,83.55,,,47.425,1415.108,,,34.542,42.575,282.267,,,,,,,70.917,,,338.675,,,383.234,55.9,,,,534.917,68.55,,,,69.942,,,,97.85,,,,,,,,,,,,,50.308,,,67.783,,,,65.767,,187.225,80.35,,,,,,,,303.8,,"6359"
,,,,,,,55.234,,,,446.075,1308.758,,30.483,1436.25,1594.017,,,,982.933,74.992,,,45.767,1274.4,,,44.433,38.241,261.75,,,,,,,69.208,,,318.775,,,344.034,59.667,,,,490.042,67.217,,,,66.942,,,,93.883,,,,,,,,,,,,,48.458,,,87.142,,,,64.475,,171.542,76.908,,,,,,,,287.258,,"6360"
,,,,,,,56.892,,,,573.742,1476.084,,30.825,1634.458,1809.417,,,,1328.783,89.116,,,46.85,1639.283,,,52.216,45.425,295.234,,,,,,,71.367,,,361.884,,,465.05,60.458,,,,675.158,69.284,,,,70.767,,,,98.367,,,,,,,,,,,,,49.492,,,102.433,,,,66.55,,236.258,81.108,,,,,,,,326.9,,"6361"
,,,,,,,56.658,,,,690.283,1308.725,,34.575,1497.558,1599.767,,,,1578.892,101.75,,,46.792,1972.275,,,52.475,51.867,261.725,,,,,,,69.233,,,319.992,,,552.642,67.808,,,,891.417,67.616,,,,70.658,,,,97.983,,,,,,,,,,,,,49.375,,,102.8,,,,64.967,,312.017,80.792,,,,,,,,299.525,,"6362"
,,,,,,,48.258,,,,309.267,1249.975,,20.108,1447.592,1499.608,,,,566.284,25.958,,,41.967,883.625,,,31.592,13.258,250,,,,,,,64.684,,,299.892,,,198.217,39.3,,,,297.508,63.133,,,,55.667,,,,77.042,,,,,,,,,,,,,43.483,,,61.784,,,,60.958,,104.108,62.225,,,,,,,,289.5,,"6363"
,,,,,,,,,,,285.608,1265.892,,,1381.508,1452.5,,,,468.625,,,,,816.075,,,,,253.175,,,,,,,64.416,,,290.433,,,163.983,,,,,291.7,62.675,,,,55.133,,,,76.067,,,,,,,,,,,,,,,,,,,,60.384,,102.075,61.575,,,,,,,,276.25,,"6364"
,,,,,,,,,,,229.892,1030.925,,,1161.742,1206.525,,,,394.766,,,,,656.708,,,,,206.167,,,,,,,63.108,,,241.3,,,138.233,,,,,245.95,61.692,,,,56.217,,,,77.45,,,,,,,,,,,,,,,,,,,,59.9,,86.066,62.483,,,,,,,,232.325,,"6365"
,,49.508,,,,,,47.217,,,228.05,1170.425,,,1266.675,1368.808,,,5331.025,390.1,,,,,651.658,,1042.808,,,234.1,354.558,,,,,1012.842,65.008,,47.716,273.742,999.258,,136.516,,963.95,,5259.175,230.742,63.408,,,,56.392,360,,,77.883,,,,,5073.116,43.925,47.592,46.242,1058.833,404.4,,,,,,,,,,61.108,,80.75,62.8,,,,,,1189.417,,253.358,,"6366"
,,48.917,,,,,46.35,46.967,,,134.95,906.492,,8.35,984.9,1028.558,,,4794.258,247.866,13.408,,,41.05,385.792,,672.783,14.033,7.184,181.267,228.742,,,,,910.908,61.508,,47.242,205.625,890.55,,86.692,15.542,856.883,,4687.042,129.142,60.075,,,,52.758,244.225,,,71.125,,,,,4509.808,40.667,43.517,42.367,718.375,258.417,,,42.016,,,26.7,,,,58.442,,45.1,57.6,,,,,,760.042,,196.958,,"6367"
,,49.083,,,,,44.175,47.075,,,18.225,318.034,,1.158,367.066,363.684,,,3375.9,43.025,1.666,,,39.634,52.65,,172,2.033,1.308,63.558,58.5,,,,,641.392,54.667,,47.35,72.775,635.917,,14.8,1.342,612.083,,3346.867,10.716,53.416,,,,49.125,69.908,,,65.4,,,,,3221.017,35.383,36.058,35.642,205.658,68.892,,,40.425,,,3.058,,,,52.2,,3.475,53.342,,,,,,202.634,,73.417,,"6368"
,,50.584,,,,,44.667,48.625,,,30.85,365.425,,3.7,424.875,420.034,,,3549.484,67.075,7.017,,,40.058,88.55,,199.959,2.758,4.033,73.125,68.017,,,,,674.383,56.983,,48.917,83.992,668.908,,23.308,6.308,639.542,,3520.6,25.992,55.767,,,,51.3,83.642,,,68.634,,,,,3366.142,37.142,37.65,37.225,246.016,84.625,,,40.742,,,4.516,,,,54.625,,8.842,55.566,,,,,,248.916,,85.017,,"6369"
,,50.808,,,,,45.325,48.808,,,40.208,400.1,,6.208,462.1,450.883,,,3612.875,94.716,11.542,,,40.45,115.292,,213.242,4.275,6.325,80.008,72.516,,,,,686.442,57.675,,49.125,90.192,677.508,,32.95,11.292,649.716,,3565.708,40.884,56.367,,,,52.817,90.958,,,70.975,,,,,3419.634,37.692,38.234,37.675,267.542,88.908,,,41.125,,,7.508,,,,55.242,,14.1,57.508,,,,,,261.417,,92.442,,"6370"
,,52.966,,,,,49.975,50.958,,,101.55,417.05,,7.492,484.925,490.65,,,3694.308,281.358,14.792,,,43.567,290.333,,214.175,9.134,7.908,83.458,72.833,,,,,701.875,60.675,,51.233,98.117,693.7,,98.367,13.817,650.258,,3650.875,141.225,59.617,,,,64.975,94.166,,,87.5,,,,,3422.533,38.65,39.167,39.442,276.908,93.3,,,44.525,,,17.042,,,,58.375,,49.292,71.642,,,,,,274.467,,96.975,,"6371"
,,53.05,,,,,50.733,51.108,,,326.25,663.667,,20.434,733.858,739.817,,,4136.458,599.608,50.567,,,43.9,932.192,,377.825,22.008,26.116,132.75,128.433,,,,,785.917,64.834,,51.366,147.984,776.35,,209.817,39.3,736.642,,4086.042,390.717,63.275,,,,68.558,160.3,,,91.834,,,,,3876.934,42.45,43.1,43,471.4,157.65,,,44.958,,,42.434,,,,61.942,,136.684,75.55,,,,,,463.65,,146.8,,"6372"
,,53.533,,,,,52.858,51.634,,,188.883,515.483,,12.342,576.05,573.75,,,3812.9,332.25,30.625,,,45.25,539.733,,276.208,9.392,15.975,103.167,93.908,,,,,724.433,63.975,,51.916,114.784,722.467,,116.217,23.434,683.316,,3802.433,264.717,62.442,,,,73.533,115.15,,,96.35,,,,,3596.167,41.125,41.867,41.658,338.508,112.467,,,46.083,,,17.683,,,,61.242,,92.608,80.167,,,,,,330.634,,115.208,,"6373"
,,53.192,,,,,53.092,51.342,,,182.334,572.15,,13.617,632.492,624.042,,,3923.634,331.767,38.492,,,45.384,520.984,,313.133,8.292,19.9,114.417,106.483,,,,,745.516,64.858,,51.608,124.817,744.917,,116.108,25.942,705.925,,3920.742,275.817,62.942,,,,73.492,127.375,,,95.833,,,,,3715.542,41.842,42.65,42.342,374.55,122.942,,,46.067,,,15.583,,,,61.925,,96.566,79.708,,,,,,361.642,,126.525,,"6374"
,,52.575,,,,,52.658,50.567,,,437.184,835.508,,25.475,903.608,909.492,,,4349.975,751.35,90.342,20.633,34.333,45.042,1249.125,60.992,517.925,20.158,46.334,167.042,176.083,,,,,826.55,67.7,,50.958,181.866,844.125,17.467,262.942,49.233,797.742,,4442.642,593.267,65.667,,,,71.167,206.292,,,94.617,,,33.658,,4198.717,45.025,46.125,45.7,606.575,204.808,28.342,,45.7,,,38.85,,,,64.108,,207.566,77.758,28.967,51.608,,,101.1,602.275,,180.717,,"6375"
,,,72.875,,,,,,,,1.667,1604.3,78.817,,1620.183,1679.866,,,,3.857,,805.683,1297.942,,4.732,2369.583,1177.134,,,320.842,400.266,,,,,,77.642,1302.292,,335.983,,1049.358,1.294,,,4293.558,,4.464,74.716,1630.058,,,95.134,363.267,,4657.392,108.991,,,66.533,,,51.516,55.808,53.625,1068.433,403.958,56.183,,,,,,,,1502.725,72.467,,1.572,97.688,60.708,3086.2,,76.375,3817.467,1188.1,3720.734,324.034,,"6376"
,,,72.783,,,,,,,,17.065,2827.008,89.142,,2862.15,3035.175,,,,44.072,,2175.95,3167.417,,48.759,6399.867,2443.317,,,565.425,830.733,,,,,,88.342,1300.284,,607.058,,2792.984,15.464,,,4401.716,,50.714,84.9,1921.35,,,111.544,841.258,,5489.508,126.417,,,79.925,,,66.425,70.825,68.916,2474.308,898.883,71.192,,,,,,,,1540.6,82.35,,17.679,115.25,75.55,8214.658,,79.058,9315.925,2643.65,3715.208,572.483,,"6377"
,,,64.142,,,,95.975,,,,4442.633,3048.167,84.875,1287.233,3044.142,3218.975,,,,14193.4,5128.258,2397.875,3499.266,69.2,12693.375,7052.625,2665.808,1469.575,2615.442,609.625,906.366,,,,,,90.425,1027.9,,643.8,,3048.158,4967.684,2524.1,,3068.792,,14101.6,86.367,1580.075,,,142.592,912.775,,4514.5,152.925,,,81.508,,,68.35,73.183,70.709,2684.767,963.334,73.233,,75.05,,,2881.475,,,1074.075,83.783,,4935.534,147.458,77.284,8965.275,,68.8,10292.067,2833.292,2936.984,608.792,,"6378"
,,74.017,94.642,,,,161,69.642,,,4019.55,3285.25,98.941,8872.775,3566.192,3594.625,,,7714.858,13201.575,16991.616,4262.15,4480.866,157.5,11484.467,12535.708,3032.492,9017.934,8665.716,657.042,1031.025,,,,,1465.858,106.942,1966.15,70.683,718.942,1456.742,4546.192,4620.592,17397.634,1380.292,5137.842,7667.125,14282.2,106.992,1763.275,,,154,1090.3,,5038.034,154,,,102.8,,7264.55,88.775,96.033,91.517,3206.833,1105.442,96.375,,159.992,,,17682.175,,,1798.225,106.183,,4998.784,154,98.825,13371.175,,95.966,13179.058,3251.208,5617.567,713.175,,"6379"
,,87.475,,,,,161,81.05,,,2590.825,2105.1,,7642.383,2981.558,2751.992,,,7526.292,8863.116,12699.408,4080.517,3780.734,161,7402.433,12001.392,3091.2,7108.55,6476.717,421.042,1050.933,,,,,1429.983,107,,82.616,550.358,1390.65,4071.1,3102.091,14985.075,1279.817,,7318.925,9860.916,107,,,,154,1156.433,,,154,,,119.325,,6735.858,102.292,107.15,103.675,3401.208,1153.7,111.775,,161,,,13938.392,,,,106.85,,3451.341,154,114.334,11973.925,,,11119.875,3393.142,,596.308,,"6380"
,,91,,,,,161,90.767,,,,416.617,,4649.85,1000.608,760.808,,,5627.066,,7440.142,2214.425,1610.817,161,,6512.983,1680.85,4381.375,3794.517,83.366,571.45,,,,,1069.142,107,,91,152.134,1001.1,2009.967,,9117.383,862.1,,5268.917,,107,,,,,852.916,,,,,,121.558,,4537.534,103.517,105.592,104.192,2508.6,764.233,118.775,,161,,,8590.992,,,,106.908,,,,120.242,5911.625,,,4737.742,2247.708,,200.125,,"6381"
,,74.192,,,,,161,69.242,,,,1796.217,,4686.908,2678.141,2374.725,,,6420.534,,6785.917,3002.958,2179.308,158.933,,8832.142,2173.333,4350.592,3460.858,359.308,738.942,,,,,1219.933,103.092,,70.392,474.966,1139.717,2717.992,,9190.05,1002.808,,5998.566,,102.675,,,,,984.55,,,,,,93.658,,5277.95,79.183,77.783,78.483,2895.8,927.85,92.117,,160.883,,,8530.508,,,,101.533,,,,92.775,7993.867,,,6409.683,2729.025,,535.608,,"6382"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6383"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6384"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6385"
,,,,606.425,629.95,,150.425,,,71.9,3801.692,,,2062.483,,,,62.533,,11254.525,7047.575,3242.225,3863.808,132.558,10861.867,9535.9,2849.45,2621.016,3594.292,,968.825,2624.883,2702.083,68.892,61.442,,,,,,,3516.892,3939.117,4043.958,,,,10475.716,,,64.283,,136.283,995.758,,,140.666,2526.825,635.684,76.633,1391.317,,63.967,67.85,64.8,2928.742,991.608,73.492,,137.058,2782.692,67.9,5139.275,1351.05,1445.516,,,,3666.5,138.5,74.117,10343.783,2648.817,,11364.208,2916.408,,,2891.033,"6386"
,,,,670.633,716.175,,,,,71.65,4142.275,,,,,,,58.158,,12461.566,,2941.425,3871.85,,11835.042,8651.392,2900.458,,,,986.175,2984.15,2038.483,68.633,55.4,,,,,,,3397.558,4361.55,,,,,11257.525,,,63.566,,130.933,1025.658,,,145.759,2794.342,716.742,76.725,1141.734,,64.108,68.358,65.583,3016.516,1033.284,72.292,,,2283.425,67.233,,1019.242,1413.858,,,,3940.158,135.641,73.733,9992.875,2986.575,,11387.808,3038.975,,,2827.692,"6387"
,,,,,,,,,,,3711.633,,,,,,,43.4,,10901.783,,1371.367,2543.858,,10604.666,4033.45,2393.083,,,,813.617,,749.867,,41.016,,,,,,,1779.575,3815.6,,,,,9423.775,,,51.883,,118.85,745.883,,,128.95,,,71.975,435.05,,58.142,63.85,60.625,2193.7,817.05,61.275,,,870.125,,,374.983,714.334,,,,3298.3,122.716,64.742,5233.967,,,7482.025,2403.042,,,1428.684,"6388"
