X,Y,id,
28.25,-23.25,"695"
28.75,-23.25,"696"
29.25,-23.25,"697"
29.75,-23.25,"698"
30.25,-23.25,"699"
30.75,-23.25,"700"
31.25,-23.25,"701"
31.75,-23.25,"702"
32.25,-23.25,"703"
32.75,-23.25,"704"
33.25,-23.25,"705"
33.75,-23.25,"706"
34.25,-23.25,"707"
34.75,-23.25,"708"
35.25,-23.25,"709"
43.75,-23.25,"710"
44.25,-23.25,"711"
44.75,-23.25,"712"
45.25,-23.25,"713"
45.75,-23.25,"714"
46.25,-23.25,"715"
46.75,-23.25,"716"
47.25,-23.25,"717"
14.75,-22.75,"718"
15.25,-22.75,"719"
15.75,-22.75,"720"
16.25,-22.75,"721"
16.75,-22.75,"722"
17.25,-22.75,"723"
17.75,-22.75,"724"
18.25,-22.75,"725"
18.75,-22.75,"726"
19.25,-22.75,"727"
19.75,-22.75,"728"
20.25,-22.75,"729"
20.75,-22.75,"730"
21.25,-22.75,"731"
21.75,-22.75,"732"
22.25,-22.75,"733"
22.75,-22.75,"734"
23.25,-22.75,"735"
23.75,-22.75,"736"
24.25,-22.75,"737"
24.75,-22.75,"738"
25.25,-22.75,"739"
25.75,-22.75,"740"
26.25,-22.75,"741"
26.75,-22.75,"742"
27.25,-22.75,"743"
27.75,-22.75,"744"
28.25,-22.75,"745"
28.75,-22.75,"746"
29.25,-22.75,"747"
29.75,-22.75,"748"
30.25,-22.75,"749"
30.75,-22.75,"750"
31.25,-22.75,"751"
31.75,-22.75,"752"
32.25,-22.75,"753"
32.75,-22.75,"754"
33.25,-22.75,"755"
33.75,-22.75,"756"
34.25,-22.75,"757"
34.75,-22.75,"758"
35.25,-22.75,"759"
43.75,-22.75,"760"
44.25,-22.75,"761"
44.75,-22.75,"762"
45.25,-22.75,"763"
45.75,-22.75,"764"
46.25,-22.75,"765"
46.75,-22.75,"766"
47.25,-22.75,"767"
47.75,-22.75,"768"
14.75,-22.25,"769"
15.25,-22.25,"770"
15.75,-22.25,"771"
16.25,-22.25,"772"
16.75,-22.25,"773"
17.25,-22.25,"774"
17.75,-22.25,"775"
18.25,-22.25,"776"
18.75,-22.25,"777"
19.25,-22.25,"778"
19.75,-22.25,"779"
20.25,-22.25,"780"
20.75,-22.25,"781"
21.25,-22.25,"782"
21.75,-22.25,"783"
22.25,-22.25,"784"
22.75,-22.25,"785"
23.25,-22.25,"786"
23.75,-22.25,"787"
24.25,-22.25,"788"
24.75,-22.25,"789"
25.25,-22.25,"790"
25.75,-22.25,"791"
26.25,-22.25,"792"
26.75,-22.25,"793"
27.25,-22.25,"794"
27.75,-22.25,"795"
28.25,-22.25,"796"
28.75,-22.25,"797"
29.25,-22.25,"798"
29.75,-22.25,"799"
30.25,-22.25,"800"
30.75,-22.25,"801"
31.25,-22.25,"802"
31.75,-22.25,"803"
32.25,-22.25,"804"
32.75,-22.25,"805"
33.25,-22.25,"806"
33.75,-22.25,"807"
34.25,-22.25,"808"
34.75,-22.25,"809"
35.25,-22.25,"810"
43.25,-22.25,"811"
43.75,-22.25,"812"
44.25,-22.25,"813"
44.75,-22.25,"814"
45.25,-22.25,"815"
45.75,-22.25,"816"
46.25,-22.25,"817"
46.75,-22.25,"818"
47.25,-22.25,"819"
47.75,-22.25,"820"
14.25,-21.75,"821"
14.75,-21.75,"822"
15.25,-21.75,"823"
15.75,-21.75,"824"
16.25,-21.75,"825"
16.75,-21.75,"826"
17.25,-21.75,"827"
17.75,-21.75,"828"
18.25,-21.75,"829"
18.75,-21.75,"830"
19.25,-21.75,"831"
19.75,-21.75,"832"
20.25,-21.75,"833"
20.75,-21.75,"834"
21.25,-21.75,"835"
21.75,-21.75,"836"
22.25,-21.75,"837"
22.75,-21.75,"838"
23.25,-21.75,"839"
23.75,-21.75,"840"
24.25,-21.75,"841"
